CustomerID,Segment,Value_Tier,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Avg,Recency_Percentile,Frequency_Percentile,Monetary_Percentile
13414.0,Need Attention,Medium Value,134,3,1390.5,2,3,4,234,3.0,73.91655140617797,59.53204241585984,70.70078377132319
17361.0,Promising,Low Value,49,3,488.2,3,4,2,342,3.0,48.88197325956662,59.53204241585984,39.94928538497003
17353.0,Need Attention,High Value,129,2,1740.0,2,3,4,234,3.0,73.14430613185799,44.05255878284924,75.97971415398801
17354.0,Promising,Medium Value,51,1,1393.06,3,2,4,324,3.0,50.10373443983403,17.219917012448132,70.76994006454588
16398.0,Need Attention,High Value,154,2,1705.8,2,3,4,234,3.0,76.39465191332411,44.05255878284924,75.5878284923928
16399.0,Potential Loyalists,Low Value,19,2,408.57,4,3,2,432,3.0,26.671277086214847,44.05255878284924,34.73951129552789
16380.0,Promising,High Value,61,1,1780.59,3,2,4,324,3.0,55.54402950668511,17.219917012448132,76.53296449976948
14451.0,Promising,Low Value,60,2,662.59,3,3,3,333,3.0,54.87551867219918,44.05255878284924,49.446749654218536
15355.0,Potential Loyalists,Very Low Value,29,2,277.05,4,3,2,432,3.0,36.410788381742734,44.05255878284924,22.037805440295067
17311.0,Need Attention,Medium Value,78,2,1384.85,2,3,4,234,3.0,62.874596588289535,44.05255878284924,70.44721069617336
17312.0,Loyal Customers,Low Value,139,3,644.3,2,4,3,243,3.0,74.70032272936837,59.53204241585984,48.45550945136007
12609.0,Need Attention,Medium Value,78,3,1126.85,2,3,4,234,3.0,62.874596588289535,59.53204241585984,65.26048870447211
12589.0,Potential Loyalists,Low Value,29,2,646.68,4,2,3,423,3.0,36.410788381742734,44.05255878284924,48.570769940064544
17379.0,Potential Loyalists,Low Value,11,1,404.66,5,2,2,522,3.0,17.50806823420931,17.219917012448132,34.48593822037805
17384.0,Potential Loyalists,Low Value,19,2,336.4,4,3,2,432,3.0,26.671277086214847,44.05255878284924,28.58460119870908
13404.0,Potential Loyalists,Very Low Value,1,2,252.49,5,2,2,522,3.0,1.0834485938220377,44.05255878284924,20.28584601198709
13376.0,Need Attention,Medium Value,99,3,1019.76,2,3,4,234,3.0,68.37252189949285,59.53204241585984,62.171507607192254
14385.0,Need Attention,Very Low Value,9,3,202.11,5,3,1,531,3.0,14.200092208390963,59.53204241585984,15.214384508990317
16367.0,Promising,Medium Value,37,2,804.49,3,3,3,333,3.0,42.71553711387736,44.05255878284924,55.647763946519134
16343.0,Potential Loyalists,Low Value,16,2,370.48,4,3,2,432,3.0,22.418165053019827,44.05255878284924,31.512217611802672
17357.0,Potential Loyalists,Low Value,24,2,388.14,4,3,2,432,3.0,32.053941908713696,44.05255878284924,33.19502074688796
17341.0,Loyal Customers,Medium Value,157,3,781.36,2,4,3,243,3.0,76.94790225910559,59.53204241585984,54.84094052558783
16386.0,Potential Loyalists,Low Value,29,2,317.2,4,3,2,432,3.0,36.410788381742734,44.05255878284924,26.486860304287692
15400.0,Loyal Customers,Medium Value,92,5,716.2,2,4,3,243,3.0,66.85108344859381,77.1207929921623,52.282157676348554
12375.0,Potential Loyalists,Low Value,11,2,457.5,5,2,2,522,3.0,17.50806823420931,44.05255878284924,38.05901337021669
12412.0,Need Attention,Medium Value,75,3,1226.88,2,3,4,234,3.0,61.917934532042416,59.53204241585984,67.17381281696633
18282.0,Need Attention,Very Low Value,8,2,178.05,5,3,1,531,3.0,12.551867219917012,44.05255878284924,12.586445366528354
12394.0,Promising,Medium Value,64,2,1272.48,3,2,4,324,3.0,56.58137390502536,44.05255878284924,68.28031350852928
15949.0,Potential Loyalists,Low Value,17,2,364.72,4,3,2,432,3.0,23.858921161825727,44.05255878284924,31.258644536652834
12990.0,Potential Loyalists,Low Value,31,3,409.5,4,3,2,432,3.0,38.53158137390503,59.53204241585984,34.85477178423236
15963.0,Potential Loyalists,Low Value,20,2,470.76,4,3,2,432,3.0,27.708621484555096,44.05255878284924,38.88888888888889
15967.0,Potential Loyalists,Low Value,23,2,418.83,4,3,2,432,3.0,30.797602581834948,44.05255878284924,35.730751498386354
15872.0,Potential Loyalists,Low Value,15,2,360.93,4,3,2,432,3.0,21.046565237436607,44.05255878284924,30.820654679575842
15855.0,Loyal Customers,Medium Value,137,5,712.24,2,4,3,243,3.0,74.36606731212541,77.1207929921623,52.028584601198716
13606.0,Potential Loyalists,Very Low Value,29,3,280.54,4,3,2,432,3.0,36.410788381742734,59.53204241585984,22.268326417704014
13611.0,Need Attention,Medium Value,89,3,1171.8,2,3,4,234,3.0,66.28630705394191,59.53204241585984,66.22867680958967
13617.0,Promising,Low Value,40,3,544.18,3,3,3,333,3.0,44.617335177501154,59.53204241585984,42.946058091286304
13726.0,Promising,Medium Value,39,2,1079.66,3,2,4,324,3.0,43.91424619640387,44.05255878284924,64.10788381742739
18232.0,Loyal Customers,Low Value,82,4,592.97,2,4,3,243,3.0,64.4536652835408,69.85938220378054,45.320424158598435
18239.0,Loyal Customers,Medium Value,219,5,1561.61,1,4,4,144,3.0,85.2812355924389,77.1207929921623,73.44398340248964
12383.0,Loyal Customers,High Value,185,5,1850.56,1,4,4,144,3.0,80.73997233748271,77.1207929921623,77.63946519133242
12384.0,Potential Loyalists,Low Value,29,2,585.27,4,2,3,423,3.0,36.410788381742734,44.05255878284924,44.97464269248502
18228.0,Promising,Medium Value,57,2,779.9,3,3,3,333,3.0,53.04287690179807,44.05255878284924,54.70262793914247
12371.0,Promising,High Value,45,2,1887.96,3,2,4,324,3.0,47.279852466574454,44.05255878284924,78.16966343937298
13240.0,Loyal Customers,Low Value,96,4,663.65,2,4,3,243,3.0,67.88842784693408,69.85938220378054,49.492853849700325
18205.0,Promising,Low Value,36,2,517.36,3,3,3,333,3.0,41.98939603503919,44.05255878284924,41.516828031350855
18202.0,Loyal Customers,Medium Value,200,3,1396.99,1,4,4,144,3.0,82.81466113416322,59.53204241585984,70.81604426002767
18189.0,Need Attention,Medium Value,78,2,1090.24,2,3,4,234,3.0,62.874596588289535,44.05255878284924,64.29230059935455
18252.0,Promising,Low Value,51,2,526.67,3,3,3,333,3.0,50.10373443983403,44.05255878284924,42.000922083909636
18160.0,Promising,Low Value,57,2,638.0600000000001,3,3,3,333,3.0,53.04287690179807,44.05255878284924,48.10972798524666
13657.0,Potential Loyalists,Low Value,11,2,382.14,5,2,2,522,3.0,17.50806823420931,44.05255878284924,32.618718303365604
18251.0,Need Attention,High Value,87,1,4314.72,2,2,5,225,3.0,65.67542646380821,17.219917012448132,92.30059935454126
13635.0,Others,Medium Value,68,1,1071.03,3,1,4,314,2.6666666666666665,58.77132319041033,17.219917012448132,63.85431074227754
12398.0,Others,Medium Value,46,1,1635.66,3,1,4,314,2.6666666666666665,47.93683725218995,17.219917012448132,74.64269248501614
18174.0,New Customers,Very Low Value,7,1,104.0,5,2,1,521,2.6666666666666665,11.191793453204243,17.219917012448132,4.057169202397418
13673.0,Potential Loyalists,Low Value,19,2,396.92,4,2,2,422,2.6666666666666665,26.671277086214847,44.05255878284924,33.93268787459659
13662.0,Need Attention,Medium Value,86,3,897.76,2,3,3,233,2.6666666666666665,65.38727524204702,59.53204241585984,58.66758875057631
18261.0,Promising,Low Value,43,2,324.24,3,3,2,332,2.6666666666666665,46.000461041954814,44.05255878284924,27.166897187644075
18248.0,Need Attention,Medium Value,123,2,804.02,2,3,3,233,2.6666666666666665,72.25680036883357,44.05255878284924,55.62471184877824
18151.0,Need Attention,Low Value,135,2,653.35,2,3,3,233,2.6666666666666665,74.15859843245735,44.05255878284924,48.847395112955276
18155.0,Need Attention,Low Value,75,3,371.62,2,4,2,242,2.6666666666666665,61.917934532042416,59.53204241585984,31.627478100507144
15900.0,Potential Loyalists,Low Value,24,1,351.11,4,2,2,422,2.6666666666666665,32.053941908713696,17.219917012448132,29.92162286768096
15904.0,New Customers,Very Low Value,8,1,164.68,5,2,1,521,2.6666666666666665,12.551867219917012,17.219917012448132,11.041954817888428
18265.0,Need Attention,Medium Value,72,2,801.51,2,3,3,233,2.6666666666666665,60.292761641309355,44.05255878284924,55.55555555555556
18270.0,Promising,Very Low Value,38,2,283.15,3,3,2,332,2.6666666666666665,43.30336560627017,44.05255878284924,22.498847395112957
18216.0,Potential Loyalists,Low Value,31,1,481.75,4,2,2,422,2.6666666666666665,38.53158137390503,17.219917012448132,39.39603503918857
18192.0,Need Attention,Medium Value,72,1,957.97,2,2,4,224,2.6666666666666665,60.292761641309355,17.219917012448132,60.465652374366066
18194.0,Need Attention,Medium Value,82,1,973.84,2,2,4,224,2.6666666666666665,64.4536652835408,17.219917012448132,60.76532964499769
18196.0,Need Attention,Medium Value,95,2,689.13,2,3,3,233,2.6666666666666665,67.56569847856156,44.05255878284924,50.78377132319041
18181.0,Potential Loyalists,Low Value,24,1,382.8,4,2,2,422,2.6666666666666665,32.053941908713696,17.219917012448132,32.66482249884739
12378.0,Cannot Lose Them,High Value,130,1,4008.62,2,1,5,215,2.6666666666666665,73.32872291378514,17.219917012448132,91.44767173812816
13601.0,Promising,Medium Value,45,2,693.32,3,2,3,323,2.6666666666666665,47.279852466574454,44.05255878284924,50.99124020285846
13741.0,Need Attention,Low Value,72,3,668.4300000000001,2,3,3,233,2.6666666666666665,60.292761641309355,59.53204241585984,49.79253112033195
13744.0,Need Attention,Medium Value,95,2,1156.36,2,2,4,224,2.6666666666666665,67.56569847856156,44.05255878284924,65.90594744121715
13727.0,Potential Loyalists,Low Value,29,2,333.48,4,2,2,422,2.6666666666666665,36.410788381742734,44.05255878284924,28.238819732595665
15885.0,Need Attention,Low Value,93,3,379.35,2,4,2,242,2.6666666666666665,67.11618257261411,59.53204241585984,32.2268326417704
15881.0,Loyal Customers,Low Value,312,5,501.39,1,4,3,143,2.6666666666666665,95.06685108344858,77.1207929921623,40.710004610419546
15882.0,Loyal Customers,Low Value,199,4,516.36,1,4,3,143,2.6666666666666665,82.67634854771784,69.85938220378054,41.470723835869066
15857.0,Potential Loyalists,Very Low Value,19,1,297.0,4,2,2,422,2.6666666666666665,26.671277086214847,17.219917012448132,23.67450437989857
15863.0,Need Attention,Very Low Value,26,2,68.84,4,3,1,431,2.6666666666666665,34.289995389580454,44.05255878284924,1.5675426463808206
15840.0,Promising,Low Value,59,2,355.56,3,3,2,332,2.6666666666666665,54.17242969110189,44.05255878284924,30.417242969110188
15847.0,Promising,Low Value,38,2,389.27,3,3,2,332,2.6666666666666665,43.30336560627017,44.05255878284924,33.40248962655601
15850.0,Need Attention,Very Low Value,19,2,238.85,4,3,1,431,2.6666666666666665,26.671277086214847,44.05255878284924,18.914246196403873
13805.0,Promising,Medium Value,52,2,924.6,3,2,3,323,2.6666666666666665,50.829875518672196,44.05255878284924,59.566620562471186
13790.0,New Customers,Low Value,4,1,348.8,5,1,2,512,2.6666666666666665,7.468879668049793,17.219917012448132,29.644997694790227
13791.0,Need Attention,Medium Value,128,2,1516.0,2,2,4,224,2.6666666666666665,72.95988934993083,44.05255878284924,72.706316274781
13763.0,Others,High Value,63,1,1714.96,3,1,4,314,2.6666666666666665,55.99354541263255,17.219917012448132,75.77224527431996
13759.0,Promising,Low Value,33,2,659.4100000000001,3,2,3,323,2.6666666666666665,40.37574919317658,44.05255878284924,49.26233287229138
17999.0,Promising,Low Value,37,2,382.06,3,3,2,332,2.6666666666666665,42.71553711387736,44.05255878284924,32.59566620562471
18006.0,Potential Loyalists,Low Value,23,1,444.68,4,2,2,422,2.6666666666666665,30.797602581834948,17.219917012448132,37.32134624250807
17990.0,Loyal Customers,Low Value,237,3,630.84,1,4,3,143,2.6666666666666665,86.83725218994928,59.53204241585984,47.69479022591056
12446.0,Others,Medium Value,58,1,1002.31,3,1,4,314,2.6666666666666665,53.619179345320426,17.219917012448132,61.641309359151684
15992.0,New Customers,Very Low Value,4,1,41.99,5,2,1,521,2.6666666666666665,7.468879668049793,17.219917012448132,0.7146150299677271
15978.0,Need Attention,Medium Value,77,1,1098.78,2,2,4,224,2.6666666666666665,62.448132780082986,17.219917012448132,64.49976947902259
15790.0,New Customers,Very Low Value,10,1,220.85,5,2,1,521,2.6666666666666665,15.813739050253572,17.219917012448132,17.289073305670815
15783.0,New Customers,Very Low Value,11,1,246.3,5,2,1,521,2.6666666666666665,17.50806823420931,17.219917012448132,19.64038727524205
15754.0,Promising,Low Value,51,3,458.57,3,3,2,332,2.6666666666666665,50.10373443983403,59.53204241585984,38.17427385892116
15830.0,Promising,Low Value,38,1,576.0,3,2,3,323,2.6666666666666665,43.30336560627017,17.219917012448132,44.53665283540803
18015.0,New Customers,Very Low Value,4,1,120.03,5,2,1,521,2.6666666666666665,7.468879668049793,17.219917012448132,6.108805901337021
15030.0,Need Attention,Low Value,72,2,518.28,2,3,3,233,2.6666666666666665,60.292761641309355,44.05255878284924,41.58598432457354
16766.0,About to Sleep,Medium Value,273,2,1145.6,1,3,4,134,2.6666666666666665,91.19409866297833,44.05255878284924,65.79068695251267
16936.0,Potential Loyalists,Very Low Value,26,1,262.68,4,2,2,422,2.6666666666666665,34.289995389580454,17.219917012448132,21.046565237436607
14891.0,Need Attention,Low Value,148,2,554.38,2,3,3,233,2.6666666666666665,75.63393268787459,44.05255878284924,43.43015214384509
14880.0,Need Attention,Medium Value,77,3,706.19,2,3,3,233,2.6666666666666665,62.448132780082986,59.53204241585984,51.72890733056709
14855.0,Need Attention,Low Value,119,2,645.65,2,3,3,233,2.6666666666666665,71.6804979253112,44.05255878284924,48.50161364684186
12717.0,Need Attention,Medium Value,151,2,1030.98,2,2,4,224,2.6666666666666665,76.09497464269248,44.05255878284924,62.494236975564775
12452.0,Potential Loyalists,Low Value,17,2,430.57,4,2,2,422,2.6666666666666665,23.858921161825727,44.05255878284924,36.60673121254034
14920.0,About to Sleep,Medium Value,213,2,977.77,1,3,4,134,2.6666666666666665,84.27846934071,44.05255878284924,60.92669432918395
14905.0,Need Attention,Low Value,158,2,616.15,2,3,3,233,2.6666666666666665,77.18994928538497,44.05255878284924,46.79575841401567
16902.0,Need Attention,High Value,116,1,1706.88,2,2,4,224,2.6666666666666665,71.2655601659751,17.219917012448132,75.63393268787459
16903.0,Potential Loyalists,Low Value,29,1,373.24,4,2,2,422,2.6666666666666665,36.410788381742734,17.219917012448132,31.8118948824343
16884.0,Promising,Low Value,38,2,429.84,3,3,2,332,2.6666666666666665,43.30336560627017,44.05255878284924,36.47994467496542
15057.0,About to Sleep,Medium Value,275,2,1489.5,1,3,4,134,2.6666666666666665,91.47072383586907,44.05255878284924,72.36053480866758
15043.0,New Customers,Low Value,31,1,537.0,4,1,3,413,2.6666666666666665,38.53158137390503,17.219917012448132,42.5541724296911
15045.0,Need Attention,Medium Value,152,2,735.66,2,3,3,233,2.6666666666666665,76.23328722913784,44.05255878284924,53.01982480405717
12650.0,New Customers,Low Value,3,1,314.44,5,1,2,512,2.6666666666666665,5.16366989396035,17.219917012448132,26.141078838174277
12638.0,New Customers,Low Value,33,1,671.69,4,1,3,413,2.6666666666666665,40.37574919317658,17.219917012448132,49.88473951129553
12625.0,At Risk,High Value,212,2,2683.82,1,2,5,125,2.6666666666666665,84.05947441217151,44.05255878284924,85.26970954356847
12635.0,Need Attention,High Value,90,2,1689.18,2,2,4,224,2.6666666666666665,66.5053019824804,44.05255878284924,75.2420470262794
16518.0,Promising,Low Value,61,2,484.32,3,3,2,332,2.6666666666666665,55.54402950668511,44.05255878284924,39.649608114338406
16519.0,Need Attention,Very Low Value,25,2,215.08,4,3,1,431,2.6666666666666665,33.19502074688796,44.05255878284924,16.56293222683264
16528.0,New Customers,Very Low Value,4,1,244.41,5,2,1,521,2.6666666666666665,7.468879668049793,17.219917012448132,19.479022591055788
16506.0,Need Attention,Very Low Value,20,2,90.3,4,3,1,431,2.6666666666666665,27.708621484555096,44.05255878284924,2.8584601198709083
17391.0,Need Attention,Low Value,164,2,508.8,2,3,3,233,2.6666666666666665,77.86998616874136,44.05255878284924,41.1134163208852
16345.0,Promising,Low Value,44,1,575.41,3,2,3,323,2.6666666666666665,46.63439372982941,17.219917012448132,44.49054863992623
16342.0,Need Attention,Low Value,75,4,322.41,2,4,2,242,2.6666666666666665,61.917934532042416,69.85938220378054,26.994006454587367
15440.0,Promising,Low Value,55,3,383.68,3,3,2,332,2.6666666666666665,52.397418165053026,59.53204241585984,32.780082987551864
16324.0,Need Attention,Low Value,128,3,428.68,2,4,2,242,2.6666666666666665,72.95988934993083,59.53204241585984,36.376210235131396
14265.0,Need Attention,Low Value,109,2,530.18,2,3,3,233,2.6666666666666665,70.13600737667127,44.05255878284924,42.208390963577685
17472.0,Loyal Customers,Medium Value,191,3,710.29,1,4,3,143,2.6666666666666665,81.68510834485939,59.53204241585984,51.93637621023514
17489.0,Promising,Low Value,59,2,376.64,3,3,2,332,2.6666666666666665,54.17242969110189,44.05255878284924,32.088520055325034
14442.0,About to Sleep,Medium Value,205,2,1589.82,1,3,4,134,2.6666666666666665,83.34485938220378,44.05255878284924,73.81281696634395
13416.0,Promising,Medium Value,44,2,712.5,3,2,3,323,2.6666666666666665,46.63439372982941,44.05255878284924,52.0977408944214
17370.0,Need Attention,Low Value,73,4,446.18,2,4,2,242,2.6666666666666665,60.822959889349924,69.85938220378054,37.36745043798986
17385.0,Potential Loyalists,Very Low Value,15,1,261.11,4,2,2,422,2.6666666666666665,21.046565237436607,17.219917012448132,20.977408944213924
14356.0,Need Attention,Medium Value,80,2,701.23,2,3,3,233,2.6666666666666665,63.79668049792531,44.05255878284924,51.42923005993545
14338.0,Need Attention,Low Value,161,2,588.22,2,3,3,233,2.6666666666666665,77.4896265560166,44.05255878284924,45.08990318118949
17430.0,Promising,Very Low Value,33,2,265.76,3,3,2,332,2.6666666666666665,40.37574919317658,44.05255878284924,21.207929921622867
17418.0,Promising,Low Value,42,2,463.46,3,3,2,332,2.6666666666666665,45.53941908713693,44.05255878284924,38.4508990318119
16441.0,Promising,Low Value,67,2,381.2,3,3,2,332,2.6666666666666665,58.437067773167364,44.05255878284924,32.54956201014292
13109.0,Promising,Medium Value,60,2,786.54,3,2,3,323,2.6666666666666665,54.87551867219918,44.05255878284924,55.02535730751499
16423.0,Potential Loyalists,Low Value,25,1,346.12,4,2,2,422,2.6666666666666665,33.19502074688796,17.219917012448132,29.39142461964039
16411.0,Need Attention,Very Low Value,19,2,214.65,4,3,1,431,2.6666666666666665,26.671277086214847,44.05255878284924,16.459197786998615
16414.0,Need Attention,Very Low Value,22,2,126.25,4,3,1,431,2.6666666666666665,29.39142461964039,44.05255878284924,6.800368833563854
16383.0,Need Attention,Low Value,75,2,668.36,2,3,3,233,2.6666666666666665,61.917934532042416,44.05255878284924,49.76947902259106
16384.0,Need Attention,Low Value,90,2,584.5,2,3,3,233,2.6666666666666665,66.5053019824804,44.05255878284924,44.92853849700323
14427.0,Promising,Low Value,50,2,363.34,3,3,2,332,2.6666666666666665,49.36606731212541,44.05255878284924,30.958967266021208
17510.0,Potential Loyalists,Low Value,25,1,308.48,4,2,2,422,2.6666666666666665,33.19502074688796,17.219917012448132,25.24204702627939
14323.0,Need Attention,Low Value,115,2,605.0600000000001,2,3,3,233,2.6666666666666665,71.11572153065929,44.05255878284924,46.19640387275242
14245.0,About to Sleep,High Value,220,2,1693.45,1,3,4,134,2.6666666666666665,85.44260027662517,44.05255878284924,75.38035961272476
17105.0,Need Attention,Low Value,159,2,665.78,2,3,3,233,2.6666666666666665,77.35131396957124,44.05255878284924,49.63116643614569
17190.0,Promising,Low Value,59,2,444.74,3,3,2,332,2.6666666666666665,54.17242969110189,44.05255878284924,37.344398340248965
14628.0,Need Attention,Low Value,91,2,671.96,2,3,3,233,2.6666666666666665,66.65514061779622,44.05255878284924,49.93084370677732
15258.0,Need Attention,Low Value,169,2,623.16,2,3,3,233,2.6666666666666665,78.37713231904104,44.05255878284924,47.32595666205624
12844.0,Potential Loyalists,Low Value,29,2,325.96000000000004,4,2,2,422,2.6666666666666665,36.410788381742734,44.05255878284924,27.339787920700783
16321.0,Need Attention,Low Value,72,5,373.65,2,4,2,242,2.6666666666666665,60.292761641309355,77.1207929921623,31.834946980175193
15468.0,Promising,Low Value,51,2,467.51,3,3,2,332,2.6666666666666665,50.10373443983403,44.05255878284924,38.70447210696174
15471.0,New Customers,Low Value,2,1,469.48,5,1,2,512,2.6666666666666665,3.1466113416320884,17.219917012448132,38.842784693407104
16309.0,Need Attention,Medium Value,106,2,706.57,2,3,3,233,2.6666666666666665,69.28307976025818,44.05255878284924,51.751959428307984
14256.0,About to Sleep,Medium Value,260,2,969.06,1,3,4,134,2.6666666666666665,89.46519133241125,44.05255878284924,60.65006915629322
12571.0,Promising,Low Value,40,2,519.61,3,2,3,323,2.6666666666666665,44.617335177501154,44.05255878284924,41.678192715537115
12556.0,Promising,Low Value,50,2,603.71,3,2,3,323,2.6666666666666665,49.36606731212541,44.05255878284924,46.058091286307054
12558.0,New Customers,Very Low Value,8,1,269.96,5,1,2,512,2.6666666666666665,12.551867219917012,17.219917012448132,21.507607192254497
14532.0,Loyal Customers,Medium Value,236,4,932.85,1,4,3,143,2.6666666666666665,86.71046565237437,69.85938220378054,59.72798524665745
14517.0,Promising,Low Value,33,2,330.45,3,3,2,332,2.6666666666666665,40.37574919317658,44.05255878284924,27.916090364223145
14480.0,New Customers,Very Low Value,11,1,279.05,5,1,2,512,2.6666666666666665,17.50806823420931,17.219917012448132,22.176118026740433
14481.0,Need Attention,Low Value,165,2,636.51,2,3,3,233,2.6666666666666665,77.98524665744583,44.05255878284924,48.01751959428308
17454.0,Loyal Customers,Low Value,192,4,517.53,1,4,3,143,2.6666666666666665,81.85799907791609,69.85938220378054,41.53988012909175
17458.0,Potential Loyalists,Low Value,15,1,316.5,4,2,2,422,2.6666666666666665,21.046565237436607,17.219917012448132,26.348547717842326
14379.0,Promising,Low Value,44,2,348.1,3,3,2,332,2.6666666666666665,46.63439372982941,44.05255878284924,29.50668510834486
14382.0,New Customers,Low Value,26,1,626.0699999999999,4,1,3,413,2.6666666666666665,34.289995389580454,17.219917012448132,47.46426924850161
16504.0,Potential Loyalists,Low Value,25,1,484.38,4,2,2,422,2.6666666666666665,33.19502074688796,17.219917012448132,39.6726602120793
16491.0,Promising,Medium Value,47,1,731.5,3,2,3,323,2.6666666666666665,48.46703550023052,17.219917012448132,52.812355924389124
16473.0,Need Attention,Low Value,165,3,316.11,2,4,2,242,2.6666666666666665,77.98524665744583,59.53204241585984,26.279391424619643
17265.0,Need Attention,Low Value,139,2,562.9,2,3,3,233,2.6666666666666665,74.70032272936837,44.05255878284924,43.868142000922084
14551.0,Need Attention,Very Low Value,18,2,186.23,4,3,1,431,2.6666666666666665,25.265099124020285,44.05255878284924,13.508529276164131
14555.0,Promising,Low Value,57,2,324.14,3,3,2,332,2.6666666666666665,53.04287690179807,44.05255878284924,27.132319041032734
14538.0,Promising,Low Value,65,2,388.25,3,3,2,332,2.6666666666666665,57.38819732595666,44.05255878284924,33.21807284462886
14548.0,Need Attention,Low Value,151,2,652.8,2,3,3,233,2.6666666666666665,76.09497464269248,44.05255878284924,48.7551867219917
13292.0,Promising,Low Value,39,2,578.9399999999999,3,2,3,323,2.6666666666666665,43.91424619640387,44.05255878284924,44.6519133241125
12694.0,Promising,Medium Value,70,2,869.67,3,2,3,323,2.6666666666666665,59.11710465652374,44.05255878284924,57.81466113416322
12688.0,Cannot Lose Them,High Value,114,1,4873.81,2,1,5,215,2.6666666666666665,70.95435684647303,17.219917012448132,93.47625633932688
17062.0,Loyal Customers,Low Value,314,4,538.37,1,4,3,143,2.6666666666666665,95.32042415859844,69.85938220378054,42.64638082065468
16596.0,Need Attention,Very Low Value,16,2,250.15,4,3,1,431,2.6666666666666665,22.418165053019827,44.05255878284924,20.009220839096358
16597.0,New Customers,Very Low Value,4,1,90.04,5,2,1,521,2.6666666666666665,7.468879668049793,17.219917012448132,2.8123559243891196
16573.0,Need Attention,Low Value,85,2,663.61,2,3,3,233,2.6666666666666665,65.05301982480405,44.05255878284924,49.46980175195943
16584.0,Need Attention,Medium Value,80,2,936.08,2,3,3,233,2.6666666666666665,63.79668049792531,44.05255878284924,59.88934993084371
16244.0,About to Sleep,Medium Value,212,2,1522.75,1,3,4,134,2.6666666666666665,84.05947441217151,44.05255878284924,72.86768095896726
14152.0,Need Attention,Low Value,75,2,621.29,2,3,3,233,2.6666666666666665,61.917934532042416,44.05255878284924,47.14153988012909
14154.0,About to Sleep,Medium Value,239,2,1345.62,1,3,4,134,2.6666666666666665,87.07929921622868,44.05255878284924,69.84785615491009
14133.0,Need Attention,Low Value,130,3,605.64,2,3,3,233,2.6666666666666665,73.32872291378514,59.53204241585984,46.288612263716
17623.0,Promising,Low Value,33,1,527.0500000000001,3,2,3,323,2.6666666666666665,40.37574919317658,17.219917012448132,42.02397418165053
17615.0,Need Attention,Low Value,130,3,329.6,2,4,2,242,2.6666666666666665,73.32872291378514,59.53204241585984,27.77777777777778
17572.0,Need Attention,Very Low Value,71,4,226.75000000000003,3,4,1,341,2.6666666666666665,59.57814661134163,69.85938220378054,17.911479944674966
14236.0,Need Attention,Low Value,81,2,490.86,2,3,3,233,2.6666666666666665,64.10788381742739,44.05255878284924,40.064545873674504
17549.0,Need Attention,Very Low Value,24,2,148.86,4,3,1,431,2.6666666666666665,32.053941908713696,44.05255878284924,8.944213923467036
17553.0,Need Attention,Medium Value,130,1,1487.6,2,2,4,224,2.6666666666666665,73.32872291378514,17.219917012448132,72.268326417704
17520.0,Promising,Low Value,54,1,546.81,3,2,3,323,2.6666666666666665,52.063162747810054,17.219917012448132,43.08437067773168
15545.0,Promising,Very Low Value,54,2,292.72,3,3,2,332,2.6666666666666665,52.063162747810054,44.05255878284924,23.374827109266942
15520.0,New Customers,Low Value,2,1,343.5,5,1,2,512,2.6666666666666665,3.1466113416320884,17.219917012448132,29.160903642231446
15522.0,Promising,Low Value,33,2,398.84,3,3,2,332,2.6666666666666665,40.37574919317658,44.05255878284924,34.11710465652374
16239.0,Promising,Low Value,57,2,414.2,3,3,2,332,2.6666666666666665,53.04287690179807,44.05255878284924,35.22360534808668
16243.0,Promising,Low Value,34,2,409.1,3,3,2,332,2.6666666666666665,41.032733978792066,44.05255878284924,34.80866758875057
12847.0,New Customers,Medium Value,22,1,871.54,4,1,3,413,2.6666666666666665,29.39142461964039,17.219917012448132,57.906869525126794
12838.0,Promising,Medium Value,34,2,683.13,3,2,3,323,2.6666666666666665,41.032733978792066,44.05255878284924,50.53019824804057
15318.0,New Customers,Low Value,4,1,312.62,5,1,2,512,2.6666666666666665,7.468879668049793,17.219917012448132,25.979714153988017
17255.0,Promising,Very Low Value,41,2,298.41,3,3,2,332,2.6666666666666665,45.20516366989396,44.05255878284924,23.766712770862146
17247.0,Potential Loyalists,Very Low Value,15,1,282.19,4,2,2,422,2.6666666666666665,21.046565237436607,17.219917012448132,22.383586906408485
12658.0,New Customers,Medium Value,19,1,686.05,4,1,3,413,2.6666666666666665,26.671277086214847,17.219917012448132,50.69156293222683
12649.0,Need Attention,Low Value,107,3,623.51,2,3,3,233,2.6666666666666665,69.6288612263716,59.53204241585984,47.395112955278925
14195.0,About to Sleep,Medium Value,202,2,1012.0,1,3,4,134,2.6666666666666665,83.05670816044261,44.05255878284924,61.94098662978331
17674.0,Need Attention,Low Value,74,2,551.04,2,3,3,233,2.6666666666666665,61.330106039649614,44.05255878284924,43.337943752881515
12545.0,Need Attention,Medium Value,75,2,1000.39,2,2,4,224,2.6666666666666665,61.917934532042416,44.05255878284924,61.61825726141079
15182.0,Need Attention,Low Value,154,2,622.85,2,3,3,233,2.6666666666666665,76.39465191332411,44.05255878284924,47.279852466574454
